PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.UniProtIds	PG.ProteinNames	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.Quantity	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.Quantity	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.Quantity	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.Quantity	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.Quantity	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.Quantity	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.Quantity	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.Quantity	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.Quantity	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.Quantity	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.Quantity	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.Quantity	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.Quantity	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.Quantity	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.Quantity	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.Quantity	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.Quantity	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.Quantity	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.Quantity	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.Quantity	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.Quantity	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.Quantity	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.Quantity	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.Quantity	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.Quantity	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.Quantity	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.Quantity	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.Quantity	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.Quantity	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.Quantity	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.Quantity
Q8WXX5	DNAJC9	DnaJ homolog subfamily C member 9	Q8WXX5	DNJC9_HUMAN	3	2	2	3	3	3	3	3	2	2	3	3	2	2	2	3	3	3	3	3	2	3	2	2	3	3	3	3	2	3	3	13416.767578125	8888.3349609375	11303.8154296875	11820.1552734375	12376.859375	15173.5078125	14571.4404296875	10747.5556640625	7776.0439453125	9305.4287109375	8130.17578125	9635.1240234375	11086.3447265625	9939.259765625	10562.9150390625	8426.923828125	10192.8046875	8347.2333984375	9327.1103515625	8785.5302734375	10498.359375	10884.951171875	8717.2421875	8428.3369140625	9758.478515625	11653.8310546875	9822.3095703125	10896.990234375	9760.8212890625	10899.9658203125	12625.1767578125
Q8WYN0	ATG4A	Cysteine protease ATG4A	Q8WYN0	ATG4A_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7692.861328125	9519.1787109375	7838.47216796875	8872.79296875	4612.470703125	7637.07763671875	6666.6787109375	6905.31884765625	7146.4091796875	6472.7431640625	8485.97265625	5981.11572265625	6253.169921875	6833.92578125	6118.58642578125	7823.29833984375	6184.41943359375	7810.2529296875	6755.49853515625	9852.28515625	6797.78515625	7171.27001953125	3320.856201171875	8429.3671875	7888.36865234375	5016.26806640625	7075.44384765625	5110.2587890625	5704.5966796875	7053.07421875	6395.64892578125
Q8WZ42	TTN	Titin	Q8WZ42	TITIN_HUMAN	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	63436.47265625	60630.86328125	59922.35546875	46056.51171875	60134.76171875	53935.125	56750.8828125	67749.5859375	71465.546875	60874.890625	41698.5	48063.57421875	61354.0078125	61666.44921875	53156.10546875	49604.859375	56503.93359375	51919.5546875	48992.921875	58111.86328125	51154.31640625	55090.4140625	43697.421875	61680.2421875	51494.98046875	55499.37890625	55234.58984375	55934.91796875	48022.5234375	53443.73046875	47072.10546875
Q8WZA0	LZIC	Protein LZIC	Q8WZA0	LZIC_HUMAN	8	9	9	9	9	9	9	6	8	9	9	7	9	8	9	9	9	8	9	9	8	8	8	8	8	8	8	8	9	9	9	36129.8828125	36588.1171875	34592.140625	37710.7265625	32088.75390625	35365.5078125	35135.67578125	32823.3828125	31998.6328125	28404.61328125	32041.509765625	27946.55859375	28818.509765625	30258.751953125	31652.80078125	34444.7890625	35667.33203125	36569.30859375	33982.1640625	32632.6875	31597.849609375	32274.259765625	26936.86328125	28344.818359375	32244.220703125	27107.07421875	29578.455078125	28535.220703125	34152.015625	28927.0859375	28832.720703125
Q92482	AQP3	Aquaporin-3	Q92482	AQP3_HUMAN	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	NaN	NaN	3469.9765625	3050.397216796875	3065.24609375	3793.593505859375	NaN	5545.146484375	4908.20166015625	5632.1865234375	5897.34912109375	4080.130126953125	6348.435546875	6323.21533203125	2879.497314453125	4599.4658203125	NaN	3809.09619140625	9138.0888671875	5150.7392578125	3568.1259765625	3698.99365234375	NaN	NaN	3544.444091796875	NaN	NaN	3950.17041015625	3416.098876953125	NaN	4078.55859375
Q92496	CFHR4	Complement factor H-related protein 4	Q92496	FHR4_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	0	1	0	2	2	2	2	2	2	2	2	2	2	28586.833984375	28996.53125	31264.677734375	31300.81640625	23818.7109375	34659.65625	30705.708984375	27488.455078125	29921.42578125	27990.994140625	25010.4296875	28289.373046875	28767.08203125	36017.54296875	NaN	NaN	4933.3681640625	8410.0546875	NaN	4146.60791015625	NaN	24827.732421875	26966.474609375	28442.189453125	25291.95703125	26702.11328125	23425.833984375	30628.978515625	26414.3203125	30406.15625	28574.3828125
Q92508	PIEZO1	Piezo-type mechanosensitive ion channel component 1	Q92508	PIEZ1_HUMAN	3	6	4	6	2	3	4	4	5	4	5	2	6	5	6	6	6	6	5	6	5	2	4	5	6	6	6	3	6	4	1	5786.26513671875	7074.83447265625	6659.35693359375	7286.23876953125	6408.16015625	6394.21337890625	6504.341796875	8379.8681640625	9432.916015625	8186.44091796875	7693.58154296875	9387.9013671875	8919.1376953125	7168.841796875	8287.611328125	8428.1591796875	10125.927734375	8220.4169921875	8610.8369140625	9880.3974609375	8708.845703125	9917.2685546875	6647.6025390625	7262.37646484375	5526.208984375	5126.94384765625	6159.6748046875	7780.6650390625	7924.10986328125	8149.2041015625	7557.8125
Q92530	PSMF1	Proteasome inhibitor PI31 subunit	Q92530	PSMF1_HUMAN	12	12	12	12	11	11	11	12	11	12	11	12	10	11	12	11	12	11	11	12	12	10	11	13	11	11	11	12	11	11	12	212842.90625	216396.546875	222003.1875	215657.46875	217749.265625	215382.8125	218556.578125	181959.1875	177207.0625	167850.703125	183087.3125	174636.265625	181501.375	172852.375	190839.90625	196166.109375	204324.671875	196438.625	196504.078125	198161.171875	197024.703125	178345.359375	189026.203125	173477.96875	176569.53125	164711.421875	173626.84375	172827.296875	190338.953125	190015.0625	180881.96875
Q92539	LPIN2	Phosphatidate phosphatase LPIN2	Q92539	LPIN2_HUMAN	4	4	4	4	5	3	4	4	5	6	5	6	5	6	4	5	5	6	5	4	6	5	5	5	5	5	6	4	6	5	6	10511.6572265625	11634.712890625	11119.0107421875	12730.7294921875	14332.9189453125	11597.0791015625	12539.958984375	13957.9169921875	12228.91796875	11555.7666015625	13569.9423828125	13686.033203125	16553.591796875	15509.7294921875	18775.86328125	17550.48046875	16144.4921875	14864.4384765625	16508.095703125	15825.4443359375	16100.9775390625	13169.841796875	8929.0966796875	9133.091796875	12687.8134765625	11280.3046875	11145.3583984375	12039.787109375	12141.1513671875	13253.861328125	12009.16015625
Q92614	MYO18A	Unconventional myosin-XVIIIa	Q92614	MY18A_HUMAN	3	4	4	3	3	4	4	4	4	3	3	3	3	2	4	4	4	4	2	4	4	3	2	3	0	4	2	3	4	4	4	5740.0693359375	7904.322265625	7862.60595703125	7493.4052734375	8130.80029296875	7029.99853515625	5575.3076171875	7745.26611328125	7508.7939453125	6918.32421875	5572.20654296875	7532.89111328125	8503.958984375	6769.51806640625	9164.701171875	9858.853515625	9716.662109375	7099.27392578125	10873.1240234375	8925.78125	9042.3818359375	5829.0380859375	6498.7548828125	5102.638671875	NaN	7760.36376953125	4996.42236328125	5902.04541015625	7169.4228515625	6276.81103515625	7863.59521484375
Q92736	RYR2	Ryanodine receptor 2	Q92736	RYR2_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7482.734375	7866.876953125	6702.18896484375	7124.3251953125	8373.2724609375	8423.1787109375	8432.919921875	7232.11181640625	6496.21923828125	6640.51416015625	5613.4716796875	7268.88623046875	6713.607421875	5918.13330078125	7657.09521484375	5839.779296875	7622.0322265625	8035.32080078125	7124.51513671875	6539.50439453125	8082.42138671875	6446.576171875	3230.873046875	6226.8232421875	8475.8896484375	6974.70654296875	7421.22607421875	8362.2607421875	6236.802734375	7495.7490234375	6588.11962890625
Q92783	STAM	Signal transducing adapter molecule 1	Q92783	STAM1_HUMAN	6	6	6	6	6	6	6	6	5	6	6	5	6	6	5	6	5	5	6	6	6	6	6	6	5	6	6	6	6	6	6	13018.0654296875	13949.6494140625	15012.88671875	13202.8955078125	13227.7431640625	14093.1474609375	14871.5380859375	12575.208984375	11940.173828125	13101.796875	12581.025390625	12874.7021484375	13332.74609375	12314.828125	13616.5322265625	14195.341796875	11466.71875	12863.1796875	13250.400390625	13541.7060546875	13141.8828125	13603.0712890625	13900.5	13337.9150390625	12835.734375	13362.7265625	12588.08984375	13199.5595703125	11132.3681640625	14342.541015625	11632.8271484375
Q92835	INPP5D	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1	Q92835	SHIP1_HUMAN	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	6542.74609375	7524.52294921875	8837.205078125	7871.9091796875	9693.63671875	6423.8193359375	7745.56396484375	11357.431640625	NaN	NaN	10014.5048828125	NaN	9338.68359375	NaN	12711.3154296875	13053.8056640625	9017.8544921875	12703.7275390625	6315.298828125	7833.06103515625	9800.779296875	8752.966796875	7708.35595703125	6326.63720703125	8327.087890625	8850.4677734375	7089.72607421875	6704.3330078125	7755.14794921875	7296.9892578125	NaN
Q92841	DDX17	Probable ATP-dependent RNA helicase DDX17	Q92841	DDX17_HUMAN	3	3	3	3	3	0	2	0	3	3	3	2	0	2	2	1	2	1	3	2	2	3	3	2	0	2	2	1	1	3	3	6914.5947265625	8449.78125	8518.7666015625	10167.58203125	7024.021484375	NaN	5506.78955078125	NaN	6073.6044921875	6362.35009765625	7114.0205078125	4875.1708984375	NaN	6854.71630859375	3553.65283203125	11164.46484375	5900.2421875	4689.49267578125	5541.83203125	2211.240234375	7467.0927734375	5887.83447265625	7860.5009765625	6405.39599609375	NaN	5024.21435546875	300.9799499511719	6209.748046875	6946.63720703125	6439.73388671875	7373.2705078125
Q92882	OSTF1	Osteoclast-stimulating factor 1	Q92882	OSTF1_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27700.26953125	21917.072265625	27065.767578125	21010.693359375	17986.63671875	28835.1640625	24295.1015625	21245.59765625	8374.5341796875	15421.736328125	19140.3515625	13516.7626953125	11254.8974609375	5222.548828125	21944.86328125	14719.779296875	24086.19140625	19747.634765625	23214.048828125	26309.63671875	25864.8828125	11061.3232421875	23425.935546875	21375.267578125	6745.88232421875	13872.0693359375	20153.44921875	19925.2578125	20742.3359375	11615.3662109375	15506.677734375
Q92905	COPS5	COP9 signalosome complex subunit 5	Q92905	CSN5_HUMAN	8	8	8	8	8	8	8	8	8	8	8	7	8	8	9	8	8	8	7	8	8	8	7	8	8	7	8	7	8	8	8	35343.5234375	36444.10546875	35711.40625	38051.2578125	36327.8125	36073.015625	35070.2890625	30154.361328125	31083.287109375	32386.482421875	33174.19140625	30901.7265625	31029.58984375	31646.134765625	31358.82421875	33228.67578125	30771.720703125	31972.771484375	31148.01953125	32025.673828125	33902.3046875	33547.4375	25869.244140625	32078.08984375	33722.6484375	33339.70703125	31737.14453125	32514.525390625	32798.75	32738.169921875	31607.009765625
Q92930	RAB8B	Ras-related protein Rab-8B	Q92930	RAB8B_HUMAN	3	3	3	3	3	3	3	4	4	3	4	3	3	4	3	2	4	4	3	3	4	3	2	3	2	2	2	2	4	4	4	28936.9609375	24314.45703125	27317.861328125	13291.6591796875	23209.0234375	26555.9140625	35318.1328125	8316.7177734375	17836.337890625	23265.33984375	6750.76318359375	21738.361328125	27692.017578125	20776.732421875	24336.205078125	19955.87109375	13454.0791015625	22953.37890625	23997.853515625	25478.6796875	27168.779296875	27517.435546875	19091.591796875	9892.48046875	26260.533203125	2704.634033203125	25260.408203125	33273.0390625	27181.919921875	19342.365234375	8793.2265625
Q92954	PRG4	Proteoglycan 4	Q92954	PRG4_HUMAN	4	2	4	2	2	2	3	4	5	5	5	5	5	5	3	4	4	3	4	4	4	4	5	6	5	4	5	5	4	3	4	5826.83251953125	6496.8125	6154.048828125	5151.84326171875	7673.689453125	7915.59130859375	7331.3046875	13716.66015625	14350.0048828125	14063.421875	15217.9873046875	16839.39453125	15793.841796875	15734.037109375	10227.51953125	9648.3857421875	8385.880859375	7337.42333984375	10828.94921875	10190.1201171875	10197.578125	13304.3779296875	11473.662109375	13777.2880859375	12397.5361328125	12522.4912109375	13421.3134765625	14532.529296875	10553.6025390625	11906.8935546875	11586.931640625
Q92973	TNPO1	Transportin-1	Q92973	TNPO1_HUMAN	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	12320.3798828125	9608.8525390625	12973.8017578125	10436.1689453125	11963.4091796875	9337.5908203125	11155.0244140625	8618.0322265625	9569.9560546875	10015.4677734375	7780.73095703125	8974.3603515625	10087.2021484375	8869.623046875	10381.234375	11361.470703125	12206.5751953125	10605.181640625	8706.78125	11286.9697265625	11070.794921875	9194.115234375	10972.8310546875	7285.1064453125	8904.603515625	8910.9833984375	8397.712890625	7482.66748046875	9761.12109375	9752.740234375	9506.431640625
Q93008	USP9X	Probable ubiquitin carboxyl-terminal hydrolase FAF-X	Q93008	USP9X_HUMAN	31	33	31	31	31	33	31	31	31	31	31	27	30	29	31	31	32	30	29	32	31	27	28	29	29	29	30	29	30	31	31	48728.33984375	49791.8671875	48838.33984375	48750.375	47859.04296875	47417.05859375	49420.4609375	38650.09765625	37538.9453125	38092.46484375	39301.765625	36712.2890625	37514.90625	39565.1953125	42882.87890625	41642.9609375	41839.58984375	41780.3671875	43146.53515625	43357.60546875	41812.66015625	40944.66015625	43040.29296875	40587.51171875	42186.2265625	39033.640625	40846.06640625	39256.71875	40185.62109375	40513.1171875	42027.90234375
Q93009	USP7	Ubiquitin carboxyl-terminal hydrolase 7	Q93009	UBP7_HUMAN	7	9	6	8	7	6	7	6	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	6	7	7	6	5	7	7	6	14775.91015625	18866.75390625	15363.0634765625	18514.87109375	16595.09375	16640.23828125	16604.259765625	14707.4599609375	12681.255859375	13668.2333984375	11536.7412109375	14793.01953125	11497.44140625	13895.330078125	13432.7236328125	12676.0234375	12331.96484375	12659.15625	12551.6708984375	13409.8720703125	14782.4599609375	16030.7822265625	13836.2236328125	15642.2705078125	13877.1728515625	16251.7890625	14861.779296875	14719.259765625	15379.5576171875	15410.3349609375	13727.4111328125
Q93034	CUL5	Cullin-5	Q93034	CUL5_HUMAN	7	7	7	6	7	6	7	5	5	7	6	6	6	6	7	7	6	6	8	7	7	7	7	6	6	6	5	6	7	7	6	11240.5791015625	11595.46875	13744.9658203125	12545.5361328125	11927.9853515625	13142.744140625	12449.4814453125	10432.0869140625	11431.0107421875	10071.869140625	10122.6689453125	11003.755859375	10731.970703125	10306.255859375	10194.0205078125	10539.5302734375	12393.234375	10666.625	10670.1357421875	10442.6083984375	11744.7626953125	10211.3984375	9185.2470703125	10021.69921875	10584.4189453125	11193.5546875	10417.1767578125	10153.837890625	10873.2529296875	11180.962890625	9967.0234375
Q93070	ART4	Ecto-ADP-ribosyltransferase 4	Q93070	NAR4_HUMAN	2	2	3	3	2	3	2	2	2	2	2	3	3	2	3	2	2	3	2	3	2	2	3	3	2	3	2	2	3	3	3	11463.4208984375	13181.0009765625	11848.7568359375	8428.955078125	11334.8525390625	11123.70703125	11781.0244140625	15304.1455078125	13033.990234375	12344.134765625	13298.64453125	12687.9921875	15592.87109375	15136.9296875	10522.505859375	13210.5224609375	10677.9833984375	12383.4189453125	9776.193359375	11331.48046875	13225.5244140625	13135.3251953125	12223.216796875	8643.10546875	12880.2919921875	10382.4033203125	9756.828125	13568.7421875	13107.7880859375	10836.86328125	5583.3466796875
Q93084	ATP2A3	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3	Q93084	AT2A3_HUMAN	4	6	6	6	7	6	5	6	8	8	9	6	8	7	7	8	7	8	8	7	8	9	6	7	8	7	7	8	7	8	6	6038.05615234375	7888.357421875	8887.1318359375	6730.732421875	7480.35888671875	9091.8046875	6446.32421875	8947.1845703125	8349.044921875	11365.017578125	9419.3447265625	10624.517578125	12193.2841796875	10089.708984375	9588.681640625	9930.986328125	9851.9638671875	9709.2216796875	8400.369140625	9578.2412109375	10266.171875	8848.5185546875	10377.2060546875	6601.1474609375	8764.2021484375	9409.8291015625	7892.794921875	7979.95947265625	9089.9755859375	8948.30859375	7911.92236328125
Q969E2	SCAMP4	Secretory carrier-associated membrane protein 4	Q969E2	SCAM4_HUMAN	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	NaN	11921.9111328125	NaN	NaN	NaN	NaN	NaN	NaN	9132.958984375	NaN	NaN	8519.9697265625	11091.498046875	11808.8740234375	8965.046875	6050.4013671875	8552.8544921875	15938.2451171875	NaN	13668.6396484375	9592.4853515625	14953.0927734375	10648.7578125	12856.525390625	13559.9833984375	NaN	8469.1611328125	11471.5146484375	9150.0576171875	NaN	8966.8017578125
Q969R2	OSBP2	Oxysterol-binding protein 2	Q969R2	OSBP2_HUMAN	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	10518.998046875	11936.3974609375	12031.8779296875	10844.908203125	10199.720703125	10367.0390625	9480.341796875	13501.322265625	12554.75	11507.68359375	9431.0859375	12802.4521484375	13756.5986328125	13818.9609375	9730.0947265625	11188.560546875	11493.5185546875	11426.4619140625	8655.6279296875	9005.98828125	8834.81640625	13674.63671875	13390.900390625	11856.2841796875	11348.767578125	11165.2841796875	10175.8720703125	12222.443359375	12757.97265625	10350.3388671875	8598.40625
Q969T9	WBP2	WW domain-binding protein 2	Q969T9	WBP2_HUMAN	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	94159.9140625	93158.5078125	96634.6875	93741.5234375	90347.0546875	83318.3046875	93706.9453125	103491.34375	100757.53125	97448.21875	105152.1328125	105910.671875	99036.203125	105226.96875	102948.3828125	97486.8671875	105254.7890625	100143.515625	99426.6640625	101345.609375	106219.8828125	87244.65625	81352.65625	90978.1640625	89366.640625	86528.0234375	88407.6484375	85071.6796875	92682.0703125	88730.3828125	89105.15625
Q969U7	PSMG2	Proteasome assembly chaperone 2	Q969U7	PSMG2_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	1	2	24426.42578125	19806.4296875	22044.3828125	25050.560546875	31098.99609375	26823.66015625	28412.0625	21059.544921875	15756.1650390625	15837.2109375	11524.8525390625	20272.3671875	19873.4453125	18725.015625	22088.919921875	18862.20703125	17052.86328125	16587.53125	7661.0810546875	20361.7109375	18765.220703125	19450.5390625	19284.435546875	14996.744140625	11540.0791015625	14148.0400390625	24731.560546875	19573.134765625	14870.0224609375	12562.865234375	15763.751953125
Q969X1	TMBIM1	Protein lifeguard 3	Q969X1	LFG3_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37494.01171875	37411.6953125	31309.88671875	29343.423828125	36053.98828125	28607.203125	28885.955078125	43730.70703125	37044.8828125	31705.81640625	35816.59375	34870.70703125	33245.19921875	40307.3125	35899.03515625	35167.265625	31624.671875	40080.2109375	29676.29296875	41007.58203125	30316.873046875	25270.32421875	32237.544921875	29342.654296875	33996.53125	22517.7890625	32790.8828125	23600.513671875	33915.296875	35164.08203125	38332.9765625
Q96AT9	RPE	Ribulose-phosphate 3-epimerase	Q96AT9	RPE_HUMAN	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	31262.50390625	33685.3046875	33694.51171875	31992.869140625	31105.19140625	33118.5234375	31709.36328125	22044.17578125	24167.81640625	23216.595703125	26291.125	23353.458984375	24283.296875	27255.205078125	32109.615234375	28566.072265625	28066.92578125	27514.44140625	33202.90234375	29650.263671875	29188.732421875	24541.150390625	26615.79296875	27517.591796875	25688.84375	26859.556640625	28390.291015625	26878.853515625	30882.169921875	26001.2734375	27080.6875
Q96AZ6	ISG20	Interferon-stimulated gene 20 kDa protein	Q96AZ6	ISG20_HUMAN	3	3	3	3	3	3	3	2	3	2	2	2	3	2	2	3	2	2	3	2	2	2	1	2	2	2	2	2	2	2	3	11364.96484375	9156.943359375	10874.2734375	11916.318359375	11253.3779296875	10606.6083984375	11158.7109375	7598.03662109375	7908.8974609375	7357.31884765625	9056.283203125	7107.48095703125	11397.361328125	9121.2412109375	9879.1298828125	10106.6962890625	10293.5888671875	8239.8291015625	10232.3046875	10753.7890625	10294.8779296875	10285.6826171875	7501.38916015625	9483.8291015625	7800.3720703125	9671.5947265625	10170.021484375	9957.1328125	9505.2724609375	7864.27392578125	10401.1484375
Q96BJ3	AIDA	Axin interactor, dorsalization-associated protein	Q96BJ3	AIDA_HUMAN	7	7	7	7	7	6	7	6	7	7	7	6	7	7	7	7	7	7	6	6	7	7	7	7	6	7	6	7	7	7	7	28167.30859375	29136.392578125	26680.30078125	27526.783203125	25315.01953125	27585.314453125	27262.28125	23658.73828125	24945.10546875	22917.34375	23777.333984375	21262.83984375	24430.279296875	23562.021484375	24878.537109375	27430.373046875	25051.087890625	23190.447265625	25367.056640625	24614.451171875	25337.716796875	23110.931640625	22545.80859375	21724.583984375	23844.576171875	20403.541015625	24371.392578125	22371.025390625	23950.287109375	24048.7734375	23143.6875
Q96BN8	OTULIN	Ubiquitin thioesterase otulin	Q96BN8	OTUL_HUMAN	3	3	3	3	3	3	3	3	2	2	3	2	2	3	3	3	3	3	3	2	3	3	2	2	3	3	2	2	3	3	3	14751.7001953125	15158.904296875	15335.484375	11929.65234375	13290.3955078125	12864.9921875	14216.966796875	8736.892578125	14496.318359375	9700.19140625	8515.1162109375	7387.41943359375	9008.333984375	8626.58203125	12668.6142578125	12801.533203125	10646.013671875	12130.927734375	9770.6865234375	13022.021484375	12374.583984375	10477.1064453125	11057.046875	9153.9599609375	10672.8134765625	8835.5810546875	8817.173828125	6158.79541015625	11044.73828125	9336.9931640625	11205.4189453125
Q96BR1	SGK3	Serine/threonine-protein kinase Sgk3	Q96BR1	SGK3_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22099.525390625	19963.08203125	23746.005859375	22620.65625	22179.376953125	22214.294921875	20747.337890625	15438.3408203125	10427.1484375	11767.615234375	15961.521484375	15675.54296875	11281.38671875	12621.6474609375	18662.44921875	16658.30859375	14528.111328125	13366.05859375	18191.533203125	16623.453125	17648.537109375	12907.115234375	18664.36328125	12089.4833984375	16657.126953125	9169.44140625	15367.287109375	7414.4404296875	15099.3876953125	15492.66015625	15355.8935546875
